"","Qtr","x1_qtrs","x2_qtrs","x3_qtrs","x4_qtrs","x5_qtrs","x6_qtrs","x7_qtrs","x8_qtrs","x9_qtrs","x10_qtrs","x11_qtrs","x12_qtrs","x13_qtrs","x14_qtrs","x15_qtrs","x16_qtrs","x17_qtrs","x18_qtrs","x19_qtrs","x20_qtrs","x21_qtrs","x22_qtrs","x23_qtrs","x24_qtrs","x25_qtrs","x26_qtrs","x27_qtrs","x28_qtrs","x29_qtrs","x30_qtrs","x31_qtrs","x32_qtrs","x33_qtrs","x34_qtrs","x35_qtrs","x36_qtrs","x37_qtrs","x38_qtrs","x39_qtrs","x40_qtrs"
"11",1995 Q4,7.19222222222222,7.27698412698413,7.3331746031746,7.3447619047619,7.3515873015873,7.38619047619048,7.45365079365079,7.55285714285714,7.67365079365079,7.80777777777778,7.9468253968254,8.08238095238095,8.21238095238095,8.33253968253968,8.44,8.5368253968254,8.62063492063492,8.6931746031746,8.7547619047619,8.8068253968254,8.85047619047619,8.88571428571429,8.91444444444445,8.93809523809524,8.95555555555556,8.96936507936508,8.97984126984127,8.98793650793651,8.99269841269841,8.99571428571429,8.99730158730159,8.99825396825397,8.99777777777778,8.99777777777778,8.99761904761905,8.99619047619048,8.99571428571429,8.99571428571429,8.99587301587302,8.99650793650794
"12",1996 Q1,7.19888888888889,7.41460317460317,7.55238095238095,7.58714285714286,7.58047619047619,7.5831746031746,7.6152380952381,7.67809523809524,7.76825396825397,7.8731746031746,7.98539682539683,8.09809523809524,8.20587301587302,8.3052380952381,8.39444444444444,8.47238095238095,8.53904761904762,8.59507936507936,8.64142857142857,8.67920634920635,8.70920634920635,8.73206349206349,8.75,8.7631746031746,8.77206349206349,8.77888888888889,8.78269841269841,8.78539682539683,8.78730158730159,8.78761904761905,8.78825396825397,8.78968253968254,8.78984126984127,8.79142857142857,8.79396825396825,8.79746031746032,8.80206349206349,8.80777777777778,8.81444444444444,8.82238095238095
"13",1996 Q2,7.28803278688525,7.68803278688525,8.01836065573771,8.20737704918033,8.30704918032787,8.36590163934426,8.4144262295082,8.46622950819672,8.52245901639344,8.58393442622951,8.64672131147541,8.70688524590164,8.76360655737705,8.81590163934426,8.86180327868852,8.90065573770492,8.9344262295082,8.96081967213115,8.98245901639344,8.99950819672131,9.01491803278689,9.02524590163934,9.0344262295082,9.04229508196721,9.04754098360656,9.05377049180328,9.05934426229508,9.06573770491803,9.07295081967213,9.08065573770492,9.08934426229508,9.09950819672131,9.11,9.12295081967213,9.13672131147541,9.15245901639344,9.17065573770492,9.19,9.21245901639344,9.23475409836066
"14",1996 Q3,6.79,6.905,7.09212121212121,7.25484848484848,7.38409090909091,7.49363636363636,7.59242424242424,7.685,7.77606060606061,7.86515151515152,7.95136363636364,8.0330303030303,8.11121212121212,8.18393939393939,8.25106060606061,8.31227272727273,8.36712121212121,8.41636363636364,8.45924242424242,8.49742424242424,8.53030303030303,8.55863636363636,8.58166666666667,8.60121212121212,8.61681818181818,8.62969696969697,8.63893939393939,8.64590909090909,8.65015151515152,8.65272727272727,8.65242424242424,8.65121212121212,8.64727272727273,8.64318181818182,8.6380303030303,8.63136363636364,8.625,8.61606060606061,8.60818181818182,8.5980303030303
"15",1996 Q4,6.09625,6.0840625,6.195,6.32734375,6.45953125,6.5853125,6.7059375,6.821875,6.93203125,7.03546875,7.12984375,7.2165625,7.2953125,7.36515625,7.4278125,7.48359375,7.531875,7.5734375,7.61015625,7.64234375,7.66921875,7.693125,7.711875,7.72875,7.7415625,7.75296875,7.76265625,7.77015625,7.7759375,7.78078125,7.783125,7.78546875,7.78609375,7.78625,7.78609375,7.7853125,7.78328125,7.781875,7.7790625,7.7765625
"16",1997 Q1,5.62233333333333,5.88316666666667,6.174,6.40083333333333,6.5825,6.742,6.89366666666667,7.0425,7.1855,7.32116666666667,7.447,7.56133333333333,7.6625,7.7505,7.8255,7.88783333333333,7.94066666666667,7.982,8.01666666666667,8.04283333333333,8.06366666666667,8.07966666666667,8.09166666666667,8.101,8.10666666666667,8.112,8.11416666666667,8.11716666666667,8.119,8.12066666666667,8.123,8.12516666666667,8.12766666666667,8.13133333333333,8.1355,8.14033333333333,8.1455,8.15233333333333,8.15966666666667,8.16833333333333
"17",1997 Q2,5.40111111111111,5.45031746031746,5.71365079365079,6.03206349206349,6.33365079365079,6.59825396825397,6.81936507936508,7.00507936507937,7.16285714285714,7.30079365079365,7.42095238095238,7.53063492063492,7.63063492063492,7.72238095238095,7.80666666666667,7.8847619047619,7.95698412698413,8.02142857142857,8.08047619047619,8.13238095238095,8.17761904761905,8.21730158730159,8.25031746031746,8.27666666666667,8.29761904761905,8.31349206349206,8.32301587301587,8.32761904761905,8.32761904761905,8.32238095238095,8.31380952380952,8.29984126984127,8.28222222222222,8.26111111111111,8.23777777777778,8.20936507936508,8.17952380952381,8.14619047619048,8.11142857142857,8.07349206349206
"18",1997 Q3,4.68909090909091,4.66818181818182,4.845,5.09136363636364,5.34712121212121,5.58636363636364,5.79833333333333,5.9819696969697,6.14136363636364,6.2780303030303,6.39681818181818,6.50030303030303,6.59136363636364,6.67090909090909,6.74106060606061,6.80333333333333,6.85878787878788,6.90787878787879,6.95030303030303,6.9880303030303,7.02212121212121,7.05045454545455,7.07530303030303,7.09606060606061,7.1130303030303,7.12712121212121,7.13818181818182,7.14621212121212,7.15166666666667,7.15454545454545,7.15484848484849,7.15378787878788,7.15,7.14439393939394,7.13727272727273,7.12848484848485,7.11772727272727,7.10636363636364,7.09318181818182,7.07893939393939
"19",1997 Q4,4.74484375,4.80609375,4.96984375,5.1521875,5.3225,5.47375,5.60546875,5.719375,5.82046875,5.9090625,5.988125,6.0596875,6.12421875,6.1828125,6.23640625,6.2846875,6.32875,6.36765625,6.40203125,6.43359375,6.46015625,6.48375,6.50390625,6.52046875,6.53515625,6.545,6.553125,6.5578125,6.5603125,6.561875,6.56,6.55578125,6.5503125,6.54234375,6.5334375,6.52296875,6.51109375,6.4975,6.48296875,6.46703125
"20",1998 Q1,4.76725806451613,4.7358064516129,4.82887096774194,4.97274193548387,5.1191935483871,5.25,5.36112903225806,5.45290322580645,5.53032258064516,5.59564516129032,5.65370967741935,5.70677419354839,5.7558064516129,5.80370967741935,5.85016129032258,5.89516129032258,5.93854838709677,5.98209677419355,6.02161290322581,6.06096774193548,6.09806451612903,6.13290322580645,6.16564516129032,6.19564516129032,6.22354838709677,6.24838709677419,6.27,6.28983870967742,6.30725806451613,6.32209677419355,6.33387096774194,6.34387096774194,6.35161290322581,6.35677419354839,6.35951612903226,6.36016129032258,6.36016129032258,6.35709677419355,6.35322580645161,6.34661290322581
